base_name,length,gc,entropy,mean,min,max,median,mode,std_dev,var,range,mean_dev,q1,q2,q3,iqr,label
snips_hybrid_64_0.3906_1.915.csv,64,0.3906,1.915,5652.992000000001,5288.37,7033.3,5596.53,5288.37,241.71475036260645,58426.02054285715,1744.9300000000003,136.1035200000004,5544.474999999999,5596.53,5698.565,154.09000000000015,real_time
snips_hybrid_64_0.3906_1.9621.csv,64,0.3906,1.9621,5946.075400000001,5406.23,8019.71,5696.6849999999995,5406.23,564.2611714887325,318390.6696498368,2613.4800000000005,402.46752800000024,5596.6025,5696.6849999999995,6082.175,485.5725000000002,real_time
snips_hybrid_64_0.4219_1.9816.csv,64,0.4219,1.9816,5833.8198,5338.94,7001.82,5692.25,5338.94,356.51921837593517,127105.95307138773,1662.88,283.15575200000006,5574.6875,5692.25,5975.925,401.2375000000002,real_time
snips_hybrid_64_0.4688_1.9079.csv,64,0.4688,1.9079,5912.7452,5362.78,7749.95,5747.645,5362.78,447.52213567526127,200276.06191934698,2387.17,331.58867200000014,5635.715,5747.645,6096.075000000001,460.3600000000006,real_time
snips_hybrid_64_0.4688_1.9576.csv,64,0.4688,1.9576,5888.0824,5382.53,7374.68,5771.5599999999995,5382.53,411.0811951207176,168987.74898187752,1992.1500000000005,288.476672,5627.675,5771.5599999999995,6007.0825,379.40750000000025,real_time
snips_hybrid_64_0.5156_1.9816.csv,64,0.5156,1.9816,5832.0214000000005,5344.73,7697.58,5665.29,5344.73,449.3894002092717,201950.83302044895,2352.8500000000004,304.3076160000002,5570.78,5665.29,5886.265,315.4850000000006,real_time
snips_hybrid_64_0.5312_1.9362.csv,64,0.5312,1.9362,5716.750400000001,5278.15,6585.77,5602.389999999999,5278.15,278.3609607198861,77484.82445289797,1307.6200000000008,205.55737600000032,5558.4,5602.389999999999,5748.147499999999,189.7474999999995,real_time
snips_hybrid_64_0.5781_1.9691.csv,64,0.5781,1.9691,5946.6094,5287.23,8049.11,5968.625,5287.23,434.9085440871918,189145.44172004086,2761.88,294.40144799999996,5612.8075,5968.625,6064.7875,451.9800000000005,real_time
snips_hybrid_64_0.6094_1.9645.csv,64,0.6094,1.9645,5931.2768,5341.46,8550.71,5720.12,5341.46,553.3655691937679,306213.45316914277,3209.249999999999,388.73884799999985,5570.469999999999,5720.12,6065.6325,495.16250000000036,real_time
snips_hybrid_128_0.3828_1.9339.csv,128,0.3828,1.9339,21461.982000000004,20436.0,24949.1,21236.75,20436.0,746.8823336253391,557833.2202816324,4513.0999999999985,426.4173600000016,21150.375,21236.75,21502.025,351.65000000000146,real_time
snips_hybrid_128_0.3984_1.9681.csv,128,0.3984,1.9681,20814.662,20127.2,24525.4,20620.699999999997,20127.2,675.335772235726,456078.4052612245,4398.200000000001,418.07383999999996,20451.475000000002,20620.699999999997,20948.05,496.5749999999971,real_time
snips_hybrid_128_0.4453_1.9489.csv,128,0.4453,1.9489,12965.534000000001,12564.3,15256.3,12856.150000000001,12564.3,477.71752929948036,228214.0377999999,2692.0,257.5942400000005,12754.050000000001,12856.150000000001,13014.825,260.77499999999964,real_time
snips_hybrid_128_0.4609_1.9654.csv,128,0.4609,1.9654,19579.706000000002,19126.0,22202.2,19457.800000000003,19126.0,487.5572930896409,237712.114044898,3076.2000000000007,279.2204000000006,19354.65,19457.800000000003,19604.149999999998,249.49999999999636,real_time
snips_hybrid_128_0.5156_1.9957.csv,128,0.5156,1.9957,21431.178,20971.6,23233.2,21345.15,20971.6,402.1478072722488,161722.85889387777,2261.600000000002,247.7358400000001,21221.025,21345.15,21500.3,279.2749999999978,real_time
snips_hybrid_128_0.5312_1.9908.csv,128,0.5312,1.9908,15049.945999999998,14625.0,15812.2,15016.6,14625.0,273.8184451457587,74976.54090204086,1187.2000000000007,202.75151999999983,14830.0,15016.6,15151.25,321.25,real_time
snips_hybrid_128_0.5625_1.9808.csv,128,0.5625,1.9808,21544.262000000002,21030.7,23444.4,21440.4,21030.7,438.3526466353832,192153.04281224517,2413.7000000000007,292.94392000000056,21268.774999999998,21440.4,21613.699999999997,344.9249999999993,real_time
snips_hybrid_128_0.5625_1.9819.csv,128,0.5625,1.9819,18028.948000000004,17546.4,18890.9,17898.699999999997,17546.4,349.12556260650155,121888.65846530622,1344.5,275.2952000000018,17805.8,17898.699999999997,18152.175,346.375,real_time
snips_hybrid_128_0.6094_1.9533.csv,128,0.6094,1.9533,20414.568,19746.0,23998.7,20210.75,19746.0,802.0696652627464,643315.747934694,4252.700000000001,430.8593599999996,20080.4,20210.75,20341.2,260.7999999999993,real_time
