base_name,length,gc,entropy,mean,min,max,median,mode,std_dev,var,range,mean_dev,q1,q2,q3,iqr,label
snips_boyer_moore_1000_0.529_1.9914.csv,1000,0.529,1.9914,18712.064,17805.1,22428.6,18312.2,17805.1,1050.0030500946953,1102506.4052081632,4623.5,754.6190399999994,18020.025,18312.2,18802.15,782.125,real_time
snips_boyer_moore_1000_0.573_1.9835.csv,1000,0.573,1.9835,18532.568,17242.8,30652.4,18057.3,17242.8,2039.6954930237075,4160357.704261225,13409.600000000002,1083.8820799999999,17526.2,18057.3,18338.399999999998,812.1999999999971,real_time
snips_boyer_moore_2000_0.42_1.9792.csv,2000,0.42,1.9792,19053.867346938776,15307.2,165119.0,15845.7,15307.2,21313.3013112253,454256812.78307813,149811.8,5961.84214910454,15454.8,15845.7,16114.9,660.1000000000004,real_time
snips_boyer_moore_2000_0.4855_1.9977.csv,2000,0.4855,1.9977,15665.106122448979,14277.1,53760.1,14736.6,14277.1,5583.1468078572625,31171528.278086737,39483.0,1655.827321949187,14499.6,14736.6,15000.6,501.0,real_time
snips_boyer_moore_2000_0.49_1.9979.csv,2000,0.49,1.9979,16698.238775510203,13328.3,144711.0,13928.1,13328.3,18676.186580830865,348799945.2020069,131382.7,5225.010662224072,13710.0,13928.1,14166.8,456.7999999999993,real_time
snips_boyer_moore_2000_0.4935_1.9998.csv,2000,0.4935,1.9998,18941.827999999998,17880.8,22030.4,18564.550000000003,17880.8,1064.771466912511,1133738.2767510205,4149.600000000002,804.299199999999,18209.199999999997,18564.550000000003,19185.275,976.0750000000044,real_time
snips_boyer_moore_2000_0.4945_1.9997.csv,2000,0.4945,1.9997,19450.006122448976,18432.7,23446.4,19019.4,18432.7,1204.4351991369517,1450664.1489200683,5013.700000000001,850.6697209496033,18696.8,19019.4,19544.9,848.1000000000022,real_time
snips_boyer_moore_2000_0.5_1.9986.csv,2000,0.5,1.9986,105789.90816326528,16941.6,4321730.0,17703.3,16941.6,614825.1959840218,378010021616.7908,4304788.4,172079.18742190753,17438.6,17703.3,18204.6,766.0,real_time
snips_boyer_moore_2000_0.5045_1.9899.csv,2000,0.5045,1.9899,28556.75306122449,22977.2,233860.0,23798.7,22977.2,29974.972160246332,898498956.0075427,210882.8,8379.724364847978,23250.8,23798.7,24457.9,1207.1000000000022,real_time
snips_boyer_moore_2000_0.5075_1.9955.csv,2000,0.5075,1.9955,11910.769387755103,11320.1,13310.3,11797.2,11320.1,506.56393402185734,256607.0192517006,1990.199999999999,351.3898375676802,11574.6,11797.2,11988.9,414.2999999999993,real_time
snips_boyer_moore_2000_0.5805_1.9782.csv,2000,0.5805,1.9782,19056.79387755102,18191.9,21770.0,18833.2,18394.2,892.9921960764277,797435.062253401,3578.0999999999985,607.1221157850888,18487.6,18833.2,19220.1,732.5,real_time
